image_id,path,relative_path,label,label_idx,phash,group_id
BACTERAILBLIGHT5_232,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT5_232.JPG,Bacterial Blight\BACTERAILBLIGHT5_232.JPG,Bacterial Blight,0,c06036f33d62745f,Bacterial Blight__c06036f33d62745f
BACTERAILBLIGHT4_026,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT4_026.jpg,Bacterial Blight\BACTERAILBLIGHT4_026.jpg,Bacterial Blight,0,8c27933d45936ec3,Bacterial Blight__8c27933d45936ec3
BACTERAILBLIGHT5_027,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT5_027.jpg,Bacterial Blight\BACTERAILBLIGHT5_027.jpg,Bacterial Blight,0,8c27933d45936ec3,Bacterial Blight__8c27933d45936ec3
BACTERIALBLIGHT2_195,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT2_195.jpg,Bacterial Blight\BACTERIALBLIGHT2_195.jpg,Bacterial Blight,0,8c27933d45936ec3,Bacterial Blight__8c27933d45936ec3
BACTERIALBLIGHT_099,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT_099.jpg,Bacterial Blight\BACTERIALBLIGHT_099.jpg,Bacterial Blight,0,8c27933d45936ec3,Bacterial Blight__8c27933d45936ec3
BACTERAILBLIGHT5_033,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT5_033.jpg,Bacterial Blight\BACTERAILBLIGHT5_033.jpg,Bacterial Blight,0,cc0d5336f1b326cc,Bacterial Blight__cc0d5336f1b326cc
BACTERAILBLIGHT3_140,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT3_140.JPG,Bacterial Blight\BACTERAILBLIGHT3_140.JPG,Bacterial Blight,0,92cda9923ab0479f,Bacterial Blight__92cda9923ab0479f
BACTERIALBLIGHT1_236,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT1_236.JPG,Bacterial Blight\BACTERIALBLIGHT1_236.JPG,Bacterial Blight,0,92cda9923ab0479f,Bacterial Blight__92cda9923ab0479f
BACTERAILBLIGHT4_040,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT4_040.jpg,Bacterial Blight\BACTERAILBLIGHT4_040.jpg,Bacterial Blight,0,cd60e6d97a4e0e92,Bacterial Blight__cd60e6d97a4e0e92
BACTERIALBLIGHT2_209,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT2_209.jpg,Bacterial Blight\BACTERIALBLIGHT2_209.jpg,Bacterial Blight,0,cd60e6d97a4e0e92,Bacterial Blight__cd60e6d97a4e0e92
BACTERIALBLIGHT_041,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT_041.jpg,Bacterial Blight\BACTERIALBLIGHT_041.jpg,Bacterial Blight,0,cd60e6d97a4e0e92,Bacterial Blight__cd60e6d97a4e0e92
BACTERIALBLIGHT_113,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT_113.jpg,Bacterial Blight\BACTERIALBLIGHT_113.jpg,Bacterial Blight,0,cd60e6d97a4e0e92,Bacterial Blight__cd60e6d97a4e0e92
BACTERAILBLIGHT3_203,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT3_203.JPG,Bacterial Blight\BACTERAILBLIGHT3_203.JPG,Bacterial Blight,0,fbf4200ccfa4e8ac,Bacterial Blight__fbf4200ccfa4e8ac
BACTERIALBLIGHT1_107,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT1_107.JPG,Bacterial Blight\BACTERIALBLIGHT1_107.JPG,Bacterial Blight,0,fbf4200ccfa4e8ac,Bacterial Blight__fbf4200ccfa4e8ac
BACTERIALBLIGHT2_082,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT2_082.jpg,Bacterial Blight\BACTERIALBLIGHT2_082.jpg,Bacterial Blight,0,946ef75152f56448,Bacterial Blight__946ef75152f56448
BACTERIALBLIGHT_178,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT_178.jpg,Bacterial Blight\BACTERIALBLIGHT_178.jpg,Bacterial Blight,0,946ef75152f56448,Bacterial Blight__946ef75152f56448
BACTERAILBLIGHT3_219,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT3_219.jpg,Bacterial Blight\BACTERAILBLIGHT3_219.jpg,Bacterial Blight,0,b52f71805f9127ac,Bacterial Blight__b52f71805f9127ac
BACTERAILBLIGHT3_257,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT3_257.jpg,Bacterial Blight\BACTERAILBLIGHT3_257.jpg,Bacterial Blight,0,b52f71805f9127ac,Bacterial Blight__b52f71805f9127ac
BACTERIALBLIGHT1_123,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT1_123.jpg,Bacterial Blight\BACTERIALBLIGHT1_123.jpg,Bacterial Blight,0,b52f71805f9127ac,Bacterial Blight__b52f71805f9127ac
BACTERIALBLIGHT1_160,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT1_160.jpg,Bacterial Blight\BACTERIALBLIGHT1_160.jpg,Bacterial Blight,0,b52f71805f9127ac,Bacterial Blight__b52f71805f9127ac
BACTERAILBLIGHT3_245,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT3_245.jpg,Bacterial Blight\BACTERAILBLIGHT3_245.jpg,Bacterial Blight,0,da6d4b3689b67504,Bacterial Blight__da6d4b3689b67504
BACTERIALBLIGHT1_148,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT1_148.jpg,Bacterial Blight\BACTERIALBLIGHT1_148.jpg,Bacterial Blight,0,da6d4b3689b67504,Bacterial Blight__da6d4b3689b67504
BACTERIALBLIGHT2_126,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT2_126.jpg,Bacterial Blight\BACTERIALBLIGHT2_126.jpg,Bacterial Blight,0,99c87b3d0a85c27e,Bacterial Blight__99c87b3d0a85c27e
BACTERIALBLIGHT2_162,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT2_162.jpg,Bacterial Blight\BACTERIALBLIGHT2_162.jpg,Bacterial Blight,0,99c87b3d0a85c27e,Bacterial Blight__99c87b3d0a85c27e
BACTERIALBLIGHT_222,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT_222.jpg,Bacterial Blight\BACTERIALBLIGHT_222.jpg,Bacterial Blight,0,99c87b3d0a85c27e,Bacterial Blight__99c87b3d0a85c27e
BACTERIALBLIGHT_259,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT_259.jpg,Bacterial Blight\BACTERIALBLIGHT_259.jpg,Bacterial Blight,0,99c87b3d0a85c27e,Bacterial Blight__99c87b3d0a85c27e
BACTERAILBLIGHT4_225,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT4_225.jpg,Bacterial Blight\BACTERAILBLIGHT4_225.jpg,Bacterial Blight,0,dc943766c4e70eb0,Bacterial Blight__dc943766c4e70eb0
BACTERIALBLIGHT_057,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT_057.jpg,Bacterial Blight\BACTERIALBLIGHT_057.jpg,Bacterial Blight,0,dc943766c4e70eb0,Bacterial Blight__dc943766c4e70eb0
BACTERAILBLIGHT3_248,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT3_248.jpg,Bacterial Blight\BACTERAILBLIGHT3_248.jpg,Bacterial Blight,0,85d8453d2de1e18f,Bacterial Blight__85d8453d2de1e18f
BACTERIALBLIGHT1_151,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT1_151.jpg,Bacterial Blight\BACTERIALBLIGHT1_151.jpg,Bacterial Blight,0,85d8453d2de1e18f,Bacterial Blight__85d8453d2de1e18f
BACTERAILBLIGHT4_124,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT4_124.jpg,Bacterial Blight\BACTERAILBLIGHT4_124.jpg,Bacterial Blight,0,c7691c0facb6f203,Bacterial Blight__c7691c0facb6f203
BACTERAILBLIGHT4_161,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT4_161.jpg,Bacterial Blight\BACTERAILBLIGHT4_161.jpg,Bacterial Blight,0,c7691c0facb6f203,Bacterial Blight__c7691c0facb6f203
BACTERAILBLIGHT5_220,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT5_220.jpg,Bacterial Blight\BACTERAILBLIGHT5_220.jpg,Bacterial Blight,0,c7691c0facb6f203,Bacterial Blight__c7691c0facb6f203
BACTERAILBLIGHT5_258,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT5_258.jpg,Bacterial Blight\BACTERAILBLIGHT5_258.jpg,Bacterial Blight,0,c7691c0facb6f203,Bacterial Blight__c7691c0facb6f203
BACTERAILBLIGHT3_226,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT3_226.jpg,Bacterial Blight\BACTERAILBLIGHT3_226.jpg,Bacterial Blight,0,f797a1074f435614,Bacterial Blight__f797a1074f435614
BACTERAILBLIGHT3_264,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT3_264.jpg,Bacterial Blight\BACTERAILBLIGHT3_264.jpg,Bacterial Blight,0,f797a1074f435614,Bacterial Blight__f797a1074f435614
BACTERIALBLIGHT1_130,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT1_130.jpg,Bacterial Blight\BACTERIALBLIGHT1_130.jpg,Bacterial Blight,0,f797a1074f435614,Bacterial Blight__f797a1074f435614
BACTERIALBLIGHT1_167,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT1_167.jpg,Bacterial Blight\BACTERIALBLIGHT1_167.jpg,Bacterial Blight,0,f797a1074f435614,Bacterial Blight__f797a1074f435614
BACTERIALBLIGHT2_134,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT2_134.JPG,Bacterial Blight\BACTERIALBLIGHT2_134.JPG,Bacterial Blight,0,c4b0f42f9963ac6c,Bacterial Blight__c4b0f42f9963ac6c
BACTERIALBLIGHT_230,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT_230.JPG,Bacterial Blight\BACTERIALBLIGHT_230.JPG,Bacterial Blight,0,c4b0f42f9963ac6c,Bacterial Blight__c4b0f42f9963ac6c
BACTERAILBLIGHT3_141,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT3_141.JPG,Bacterial Blight\BACTERAILBLIGHT3_141.JPG,Bacterial Blight,0,e1f0e1241b6b5ea5,Bacterial Blight__e1f0e1241b6b5ea5
BACTERIALBLIGHT1_238,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT1_238.JPG,Bacterial Blight\BACTERIALBLIGHT1_238.JPG,Bacterial Blight,0,e1f0e1241b6b5ea5,Bacterial Blight__e1f0e1241b6b5ea5
BACTERAILBLIGHT4_004,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT4_004.jpg,Bacterial Blight\BACTERAILBLIGHT4_004.jpg,Bacterial Blight,0,804379cdc7a8c6f3,Bacterial Blight__804379cdc7a8c6f3
BACTERAILBLIGHT4_017,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT4_017.jpg,Bacterial Blight\BACTERAILBLIGHT4_017.jpg,Bacterial Blight,0,804379cdc7a8c6f3,Bacterial Blight__804379cdc7a8c6f3
BACTERAILBLIGHT5_003,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT5_003.jpg,Bacterial Blight\BACTERAILBLIGHT5_003.jpg,Bacterial Blight,0,804379cdc7a8c6f3,Bacterial Blight__804379cdc7a8c6f3
BACTERAILBLIGHT5_018,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT5_018.jpg,Bacterial Blight\BACTERAILBLIGHT5_018.jpg,Bacterial Blight,0,804379cdc7a8c6f3,Bacterial Blight__804379cdc7a8c6f3
BACTERIALBLIGHT2_075,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT2_075.jpg,Bacterial Blight\BACTERIALBLIGHT2_075.jpg,Bacterial Blight,0,804379cdc7a8c6f3,Bacterial Blight__804379cdc7a8c6f3
BACTERIALBLIGHT2_185,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT2_185.jpg,Bacterial Blight\BACTERIALBLIGHT2_185.jpg,Bacterial Blight,0,804379cdc7a8c6f3,Bacterial Blight__804379cdc7a8c6f3
BACTERIALBLIGHT_089,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT_089.jpg,Bacterial Blight\BACTERIALBLIGHT_089.jpg,Bacterial Blight,0,804379cdc7a8c6f3,Bacterial Blight__804379cdc7a8c6f3
BACTERIALBLIGHT_173,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT_173.jpg,Bacterial Blight\BACTERIALBLIGHT_173.jpg,Bacterial Blight,0,804379cdc7a8c6f3,Bacterial Blight__804379cdc7a8c6f3
BACTERAILBLIGHT3_049,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT3_049.jpg,Bacterial Blight\BACTERAILBLIGHT3_049.jpg,Bacterial Blight,0,d82e64a12e09c3ff,Bacterial Blight__d82e64a12e09c3ff
BACTERIALBLIGHT1_048,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT1_048.jpg,Bacterial Blight\BACTERIALBLIGHT1_048.jpg,Bacterial Blight,0,d82e64a12e09c3ff,Bacterial Blight__d82e64a12e09c3ff
BACTERIALBLIGHT2_151,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT2_151.jpg,Bacterial Blight\BACTERIALBLIGHT2_151.jpg,Bacterial Blight,0,c7d91eaf594e0941,Bacterial Blight__c7d91eaf594e0941
BACTERIALBLIGHT_248,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT_248.jpg,Bacterial Blight\BACTERIALBLIGHT_248.jpg,Bacterial Blight,0,c7d91eaf594e0941,Bacterial Blight__c7d91eaf594e0941
BACTERIALBLIGHT2_227,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT2_227.jpg,Bacterial Blight\BACTERIALBLIGHT2_227.jpg,Bacterial Blight,0,dcec8c5019a7d4bc,Bacterial Blight__dcec8c5019a7d4bc
BACTERAILBLIGHT3_192,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT3_192.jpg,Bacterial Blight\BACTERAILBLIGHT3_192.jpg,Bacterial Blight,0,d496e8ec687e7034,Bacterial Blight__d496e8ec687e7034
BACTERIALBLIGHT1_096,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT1_096.jpg,Bacterial Blight\BACTERIALBLIGHT1_096.jpg,Bacterial Blight,0,d496e8ec687e7034,Bacterial Blight__d496e8ec687e7034
BACTERAILBLIGHT3_064,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT3_064.jpg,Bacterial Blight\BACTERAILBLIGHT3_064.jpg,Bacterial Blight,0,c13cc532349a6fc7,Bacterial Blight__c13cc532349a6fc7
BACTERAILBLIGHT3_066,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT3_066.jpg,Bacterial Blight\BACTERAILBLIGHT3_066.jpg,Bacterial Blight,0,c13cc532349a6fc7,Bacterial Blight__c13cc532349a6fc7
BACTERIALBLIGHT1_065,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT1_065.jpg,Bacterial Blight\BACTERIALBLIGHT1_065.jpg,Bacterial Blight,0,c13cc532349a6fc7,Bacterial Blight__c13cc532349a6fc7
BACTERAILBLIGHT3_081,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT3_081.JPG,Bacterial Blight\BACTERAILBLIGHT3_081.JPG,Bacterial Blight,0,80e2769177127de6,Bacterial Blight__80e2769177127de6
BACTERIALBLIGHT1_179,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT1_179.JPG,Bacterial Blight\BACTERIALBLIGHT1_179.JPG,Bacterial Blight,0,80e2769177127de6,Bacterial Blight__80e2769177127de6
BACTERAILBLIGHT4_246,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT4_246.jpg,Bacterial Blight\BACTERAILBLIGHT4_246.jpg,Bacterial Blight,0,9a58681e3e20ede7,Bacterial Blight__9a58681e3e20ede7
BACTERAILBLIGHT3_215,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT3_215.jpg,Bacterial Blight\BACTERAILBLIGHT3_215.jpg,Bacterial Blight,0,d5b5a22ca99963d1,Bacterial Blight__d5b5a22ca99963d1
BACTERAILBLIGHT3_253,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT3_253.jpg,Bacterial Blight\BACTERAILBLIGHT3_253.jpg,Bacterial Blight,0,d5b5a22ca99963d1,Bacterial Blight__d5b5a22ca99963d1
BACTERIALBLIGHT1_119,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT1_119.jpg,Bacterial Blight\BACTERIALBLIGHT1_119.jpg,Bacterial Blight,0,d5b5a22ca99963d1,Bacterial Blight__d5b5a22ca99963d1
BACTERIALBLIGHT1_156,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT1_156.jpg,Bacterial Blight\BACTERIALBLIGHT1_156.jpg,Bacterial Blight,0,d5b5a22ca99963d1,Bacterial Blight__d5b5a22ca99963d1
BACTERIALBLIGHT2_211,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT2_211.jpg,Bacterial Blight\BACTERIALBLIGHT2_211.jpg,Bacterial Blight,0,941e1033766767f4,Bacterial Blight__941e1033766767f4
BACTERIALBLIGHT2_249,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT2_249.jpg,Bacterial Blight\BACTERIALBLIGHT2_249.jpg,Bacterial Blight,0,941e1033766767f4,Bacterial Blight__941e1033766767f4
BACTERAILBLIGHT3_045,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT3_045.jpg,Bacterial Blight\BACTERAILBLIGHT3_045.jpg,Bacterial Blight,0,d9492fb0c88e56d3,Bacterial Blight__d9492fb0c88e56d3
BACTERIALBLIGHT1_044,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT1_044.jpg,Bacterial Blight\BACTERIALBLIGHT1_044.jpg,Bacterial Blight,0,d9492fb0c88e56d3,Bacterial Blight__d9492fb0c88e56d3
BACTERAILBLIGHT5_072,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT5_072.jpg,Bacterial Blight\BACTERAILBLIGHT5_072.jpg,Bacterial Blight,0,8b5e4b2d286df245,Bacterial Blight__8b5e4b2d286df245
BACTERIALBLIGHT2_240,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT2_240.JPG,Bacterial Blight\BACTERIALBLIGHT2_240.JPG,Bacterial Blight,0,8b5e4b2d286df245,Bacterial Blight__8b5e4b2d286df245
BACTERIALBLIGHT_143,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT_143.JPG,Bacterial Blight\BACTERIALBLIGHT_143.JPG,Bacterial Blight,0,8b5e4b2d286df245,Bacterial Blight__8b5e4b2d286df245
BACTERAILBLIGHT3_122,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT3_122.jpg,Bacterial Blight\BACTERAILBLIGHT3_122.jpg,Bacterial Blight,0,a81ff541786d5351,Bacterial Blight__a81ff541786d5351
BACTERAILBLIGHT3_159,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT3_159.jpg,Bacterial Blight\BACTERAILBLIGHT3_159.jpg,Bacterial Blight,0,a81ff541786d5351,Bacterial Blight__a81ff541786d5351
BACTERIALBLIGHT1_050,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT1_050.jpg,Bacterial Blight\BACTERIALBLIGHT1_050.jpg,Bacterial Blight,0,b5d0707f1e6e2341,Bacterial Blight__b5d0707f1e6e2341
BACTERAILBLIGHT4_137,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT4_137.JPG,Bacterial Blight\BACTERAILBLIGHT4_137.JPG,Bacterial Blight,0,a55c5aa34794175d,Bacterial Blight__a55c5aa34794175d
BACTERAILBLIGHT5_233,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT5_233.JPG,Bacterial Blight\BACTERAILBLIGHT5_233.JPG,Bacterial Blight,0,a55c5aa34794175d,Bacterial Blight__a55c5aa34794175d
BACTERIALBLIGHT2_065,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT2_065.jpg,Bacterial Blight\BACTERIALBLIGHT2_065.jpg,Bacterial Blight,0,a55c5aa34794175d,Bacterial Blight__a55c5aa34794175d
BACTERIALBLIGHT_064,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT_064.jpg,Bacterial Blight\BACTERIALBLIGHT_064.jpg,Bacterial Blight,0,a55c5aa34794175d,Bacterial Blight__a55c5aa34794175d
BACTERIALBLIGHT_066,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT_066.jpg,Bacterial Blight\BACTERIALBLIGHT_066.jpg,Bacterial Blight,0,a55c5aa34794175d,Bacterial Blight__a55c5aa34794175d
BACTERIALBLIGHT1_023,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT1_023.jpg,Bacterial Blight\BACTERIALBLIGHT1_023.jpg,Bacterial Blight,0,d09738f487a70d78,Bacterial Blight__d09738f487a70d78
BACTERAILBLIGHT4_135,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT4_135.JPG,Bacterial Blight\BACTERAILBLIGHT4_135.JPG,Bacterial Blight,0,c67092d89c9317f3,Bacterial Blight__c67092d89c9317f3
BACTERAILBLIGHT5_231,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT5_231.JPG,Bacterial Blight\BACTERAILBLIGHT5_231.JPG,Bacterial Blight,0,c67092d89c9317f3,Bacterial Blight__c67092d89c9317f3
BACTERIALBLIGHT2_063,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT2_063.jpg,Bacterial Blight\BACTERIALBLIGHT2_063.jpg,Bacterial Blight,0,c67092d89c9317f3,Bacterial Blight__c67092d89c9317f3
BACTERIALBLIGHT_062,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT_062.jpg,Bacterial Blight\BACTERIALBLIGHT_062.jpg,Bacterial Blight,0,c67092d89c9317f3,Bacterial Blight__c67092d89c9317f3
BACTERAILBLIGHT3_041,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT3_041.jpg,Bacterial Blight\BACTERAILBLIGHT3_041.jpg,Bacterial Blight,0,e4a9284ccbb33acd,Bacterial Blight__e4a9284ccbb33acd
BACTERAILBLIGHT3_113,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT3_113.jpg,Bacterial Blight\BACTERAILBLIGHT3_113.jpg,Bacterial Blight,0,e4a9284ccbb33acd,Bacterial Blight__e4a9284ccbb33acd
BACTERIALBLIGHT1_209,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT1_209.jpg,Bacterial Blight\BACTERIALBLIGHT1_209.jpg,Bacterial Blight,0,e4a9284ccbb33acd,Bacterial Blight__e4a9284ccbb33acd
BACTERIALBLIGHT1_114,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT1_114.jpg,Bacterial Blight\BACTERIALBLIGHT1_114.jpg,Bacterial Blight,0,d84c619c4ea7155f,Bacterial Blight__d84c619c4ea7155f
BACTERAILBLIGHT4_096,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT4_096.jpg,Bacterial Blight\BACTERAILBLIGHT4_096.jpg,Bacterial Blight,0,f0be3fc73cd54400,Bacterial Blight__f0be3fc73cd54400
BACTERAILBLIGHT5_192,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT5_192.jpg,Bacterial Blight\BACTERAILBLIGHT5_192.jpg,Bacterial Blight,0,f0be3fc73cd54400,Bacterial Blight__f0be3fc73cd54400
BACTERAILBLIGHT4_217,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT4_217.jpg,Bacterial Blight\BACTERAILBLIGHT4_217.jpg,Bacterial Blight,0,925c787ec9964ba8,Bacterial Blight__925c787ec9964ba8
BACTERAILBLIGHT4_255,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT4_255.jpg,Bacterial Blight\BACTERAILBLIGHT4_255.jpg,Bacterial Blight,0,925c787ec9964ba8,Bacterial Blight__925c787ec9964ba8
BACTERAILBLIGHT5_121,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT5_121.jpg,Bacterial Blight\BACTERAILBLIGHT5_121.jpg,Bacterial Blight,0,925c787ec9964ba8,Bacterial Blight__925c787ec9964ba8
BACTERAILBLIGHT5_158,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT5_158.jpg,Bacterial Blight\BACTERAILBLIGHT5_158.jpg,Bacterial Blight,0,925c787ec9964ba8,Bacterial Blight__925c787ec9964ba8
BACTERIALBLIGHT2_048,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT2_048.jpg,Bacterial Blight\BACTERIALBLIGHT2_048.jpg,Bacterial Blight,0,925c787ec9964ba8,Bacterial Blight__925c787ec9964ba8
BACTERIALBLIGHT_049,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT_049.jpg,Bacterial Blight\BACTERIALBLIGHT_049.jpg,Bacterial Blight,0,925c787ec9964ba8,Bacterial Blight__925c787ec9964ba8
BACTERAILBLIGHT3_228,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT3_228.JPG,Bacterial Blight\BACTERAILBLIGHT3_228.JPG,Bacterial Blight,0,ca3c7165415e7467,Bacterial Blight__ca3c7165415e7467
BACTERIALBLIGHT1_132,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT1_132.JPG,Bacterial Blight\BACTERIALBLIGHT1_132.JPG,Bacterial Blight,0,ca3c7165415e7467,Bacterial Blight__ca3c7165415e7467
BACTERIALBLIGHT_246,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT_246.jpg,Bacterial Blight\BACTERIALBLIGHT_246.jpg,Bacterial Blight,0,cf0d350b6975b8a2,Bacterial Blight__cf0d350b6975b8a2
BACTERAILBLIGHT4_072,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT4_072.jpg,Bacterial Blight\BACTERAILBLIGHT4_072.jpg,Bacterial Blight,0,dae41c866dc724ce,Bacterial Blight__dae41c866dc724ce
BACTERAILBLIGHT5_071,data\raw\rice_leaf_disease\Bacterial Blight\BACTERAILBLIGHT5_071.jpg,Bacterial Blight\BACTERAILBLIGHT5_071.jpg,Bacterial Blight,0,dae41c866dc724ce,Bacterial Blight__dae41c866dc724ce
BACTERIALBLIGHT2_143,data\raw\rice_leaf_disease\Bacterial Blight\BACTERIALBLIGHT2_143.JPG,Bacterial Blight\BACTERIALBLIGHT2_143.JPG,Bacterial Blight,0,dae41c866dc724ce,Bacterial Blight__dae41c866dc724ce
